一级分类,二级分类,三级分类,商品id,好评数
16750,16755,16810,10029728565726,200
16750,16755,16810,10066817631854,4
16750,16755,16810,10024841091258,50
16750,16755,16810,69076990041,300
16750,16755,16810,10074151916724,80
16750,16755,16810,33694627423,3800
16750,16755,16810,10067989683235,1
16750,16755,16810,10039033664009,50
16750,16755,16810,10045985107709,100
16750,16755,16810,100033603865,900
16750,16755,16810,10048996669291,100
16750,16755,16810,10064320840246,8
16750,16755,16810,66695436990,50
16750,16755,16810,10074422495736,0
16750,16755,16810,10022236469617,40
16750,16755,16810,10056316247672,100
16750,16755,16810,10024745776704,300
16750,16755,16810,63258471893,200
16750,16755,16810,39400837920,3800
16750,16755,16810,10038980037547,90
16750,16755,16810,10066975124347,80
16750,16755,16810,10043758746461,2900
16750,16755,16810,10066590610172,4300
16750,16755,16810,10031043838836,2600
16750,16755,16810,10056742593547,2300
16750,16755,16810,100059539097,0
16750,16755,16810,100022707145,5000
16750,16755,16810,14569206426,4900
16750,16755,16810,10070974024625,1
16750,16755,16810,100024598720,32000
16750,16755,16810,71677360819,30
16750,16755,16810,10074862897235,0
16750,16755,16810,10074423549514,2
16750,16755,16810,62335817101,200
16750,16755,16810,10054639777194,8800
16750,16755,16810,10041240609536,600
16750,16755,16810,66693372902,400
16750,16755,16810,10068499871938,0
16750,16755,16810,10027141400798,5800
16750,16755,16810,10061278501689,40
16750,16755,16810,10044151145369,10
16750,16755,16810,10045749318477,30
16750,16755,16810,53818143425,10
16750,16755,16810,68174153783,100
16750,16755,16810,31984813769,900
16750,16755,16810,100015111747,23000
16750,16755,16810,10072038886343,20
16750,16755,16810,10069121240927,20
16750,16755,16810,10042402412667,100
16750,16755,16810,10046060993435,400
16750,16755,16810,10043645768716,300
16750,16755,16810,10075625973922,80
16750,16755,16810,10058606122917,10
16750,16755,16810,1396174988,1100
16750,16755,16810,100059616341,0
16750,16755,16810,62335197910,30
16750,16755,16810,10037483774096,100
16750,16755,16810,100012974255,3400
16750,16755,16810,100033797271,300
16750,16755,16810,10068087988287,0
16750,16755,16810,67488762476,700
16750,16755,16810,10067401959552,9
16750,16755,16810,10041382421056,20
16750,16755,16810,10069512200158,10
16750,16755,16810,10066817995023,20
16750,16755,16810,69975150647,500
16750,16755,16810,10045112054926,3
16750,16755,16810,10031824814591,1700
16750,16755,16810,10065342112804,10
16750,16755,16810,69531869652,100
16750,16755,16810,10075215252054,0
16750,16755,16810,10067599336005,600
16750,16755,16810,10031302484820,20
16750,16755,16810,69672460082,27000
16750,16755,16810,10022239052139,100
16750,16755,16810,13518240502,1600
16750,16755,16810,10068215782999,100
16750,16755,16810,10060237438065,50
16750,16755,16810,10075403940269,0
16750,16755,16810,10062757045573,30
16750,16755,16810,10033366748463,80
16750,16755,16810,10032546531859,20
16750,16755,16810,45458850887,600
16750,16755,16810,10037189586405,800
16750,16755,16810,10043811232508,300
16750,16755,16810,10045169106137,100
16750,16755,16810,10043758761177,300
16750,16755,16810,100050233553,30
16750,16755,16810,10053552986545,60
16750,16755,16810,72114874726,200
16750,16755,16810,10070308160566,1
16750,16755,16810,10042945960863,500
16750,16755,16810,100013193467,6400
16750,16755,16810,10062011640754,80
16750,16755,16810,100043907905,80
16750,16755,16810,10070493434885,0
16750,16755,16810,67482778011,90
16750,16755,16810,1049486413,3200
16750,16755,16810,10058351785009,100
16750,16755,16810,62651016643,80
16750,16755,16810,71566599736,100
16750,16755,16810,35302769317,5
16750,16755,16810,10059501103432,2
16750,16755,16810,10042957855145,6
16750,16755,16810,10069263413450,0
16750,16755,16810,10057710920439,20
16750,16755,16810,10037006017722,70
16750,16755,16810,18967114081,1600
16750,16755,16810,10054527156456,30
16750,16755,16810,15058607465,100
16750,16755,16810,100023622367,1100
16750,16755,16810,10028665812830,70
16750,16755,16810,10062512078016,50
16750,16755,16810,10048717274727,100
16750,16755,16810,10039092979430,800
16750,16755,16810,10058946818582,1
16750,16755,16810,100009646669,6100
16750,16755,16810,10052064083067,80
16750,16755,16810,10069314995574,3
16750,16755,16810,10067260877899,10
16750,16755,16810,10066332180959,20
16750,16755,16810,10033477518842,100
16750,16755,16810,100020873746,4500
16750,16755,16810,10074417246605,0
16750,16755,16810,10034363199848,100
16750,16755,16810,10043015323688,300
16750,16755,16810,44079672433,700
16750,16755,16810,35764645999,300
16750,16755,16810,10021037757540,200
16750,16755,16810,10039650671555,200
16750,16755,16810,52759602350,2400
16750,16755,16810,100030245043,220000
16750,16755,16810,10070383129814,0
16750,16755,16810,10069379737176,1
16750,16755,16810,10056671932228,8
16750,16755,16810,10033972594611,10
16750,16755,16810,10022186372683,100
16750,16755,16810,69584062286,100
16750,16755,16810,42208237457,60
16750,16755,16810,10072107410589,0
16750,16755,16810,10029133502502,30
16750,16755,16810,10064660531776,0
16750,16755,16810,10046155675265,20
16750,16755,16810,42581281956,400
16750,16755,16810,10069012907061,9
16750,16755,16810,55248293409,100
16750,16755,16810,10029727306252,30
16750,16755,16810,10036747666779,400
16750,16755,16810,69138355525,80
16750,16755,16810,10021748435866,20
16750,16755,16810,100025220461,1000
16750,16755,16810,100021083397,200
16750,16755,16810,10066818398015,50
16750,16755,16810,10026484636800,10
16750,16755,16810,10020758023164,200
16750,16755,16810,10025747259553,8
16750,16755,16810,10058547027072,50
16750,16755,16810,71921699599,100
16750,16755,16810,10068674011353,0
16750,16755,16810,10048439752220,200
16750,16755,16810,10055967692877,40
16750,16755,16810,24865015772,400
16750,16755,16810,10035009228932,100
16750,16755,16810,10055613585506,200
16750,16755,16810,10031633124510,20
16750,16755,16810,100024598744,27000
16750,16755,16810,10020732895241,30
16750,16755,16810,62481202694,80
16750,16755,16810,10069262967727,50
16750,16755,16810,10072163311424,0
16750,16755,16810,62869500035,20
16750,16755,16810,54803400644,500
16750,16755,16810,100032504440,500
16750,16755,16810,65385815699,60
16750,16755,16810,10065530943355,10
16750,16755,16810,10059241150090,8
16750,16755,16810,10033197488973,200
16750,16755,16810,1475186278,3700
16750,16755,16810,10045394090863,10
16750,16755,16810,10066819013422,6
16750,16755,16810,10052884188797,30
16750,16755,16810,100018735942,200
16750,16755,16810,10029639374616,10
16750,16755,16810,71149421617,60
16750,16755,16810,10069261411569,10
16750,16755,16810,72448651296,100
16750,16755,16810,10050854175244,90
16750,16755,16810,10027923298495,5400
16750,16755,16810,10023994855523,10
16750,16755,16810,10020836489274,200
16750,16755,16810,34950443806,100
16750,16755,16810,10074000695873,3
16750,16755,16810,10021303131863,100
16750,16755,16810,10021459579647,1900
16750,16755,16810,100013185789,3200
16750,16755,16810,72034260034,10
16750,16755,16810,10069069757634,1
16750,16755,16810,30541651469,100
16750,16755,16810,71601049910,3700
16750,16755,16810,10056733868911,2400
16750,16755,16810,100031834554,200
16750,16755,16810,10065752489634,40
16750,16755,16810,10026606277479,30
16750,16755,16810,30977663638,100
16750,16755,16810,10075404934482,1
16750,16755,16810,10061292459529,80
16750,16755,16810,1964740501,500
16750,16755,16810,10070358585439,10
16750,16755,16810,10025705700601,100
16750,16755,16810,10020307735802,20
16750,16755,16810,10071003509223,0
16750,16755,16810,10026421242891,27000
16750,16755,16810,10039809264258,80
16750,16755,16810,10074222746973,0
16750,16755,16810,10026569242808,10
16750,16755,16810,10073298628001,0
16750,16755,16810,10059159406353,20
16750,16755,16810,10026473551198,50
16750,16755,16810,28763290446,80
16750,16755,16810,10030719517288,2300
16750,16755,16810,34997200729,1600
16750,16755,16810,10066727868345,40
16750,16755,16810,10051698539108,7
16750,16755,16810,10057151650973,3
16750,16755,16810,10033845612395,20
16750,16755,16810,66316134086,100
16750,16755,16810,100036382169,8800
16750,16755,16810,72451222615,10
16750,16755,16810,10073816778752,0
16750,16755,16810,10056648458877,50
16750,16755,16810,66330494809,50
16750,16755,16810,10038088876820,10
16750,16755,16810,72283216280,800
16750,16755,16810,10074665083193,0
16750,16755,16810,10066397429188,1
16750,16755,16810,10068024491122,8
16750,16755,16810,10064664113283,50
16750,16755,16810,10064494013973,300
16750,16755,16810,70891627466,8
16750,16755,16810,10033555367707,2
16750,16755,16810,32069350783,200
16750,16755,16810,62496213891,700
16750,16755,16810,47941844060,1600
16750,16755,16810,10058772039018,8
16750,16755,16810,10039957208461,50
16750,16755,16810,10075423614101,0
16750,16755,16810,54948596333,10
16750,16755,16810,12557386290,200
16750,16755,16810,10070016147188,0
16750,16755,16810,10070963601483,0
16750,16755,16810,10070756604105,1
16750,16755,16810,10004012116,300
16750,16755,16810,10025718269593,100
16750,16755,16810,10059114466104,4
16750,16755,16810,10040599298353,7
16750,16755,16810,10071267718067,2
16750,16755,16810,71576129656,100
16750,16755,16810,10067603809663,30
16750,16755,16810,100041896995,80
16750,16755,16810,72070103402,2000
16750,16755,16810,10067828243512,3
16750,16755,16810,10025714162805,90
16750,16755,16810,10071816984683,6
16750,16755,16810,100028594936,2100
16750,16755,16810,10030771575547,6200
16750,16755,16810,10051960537782,2
16750,16755,16810,10031985093564,20
16750,16755,16810,10026476534059,20
16750,16755,16810,68067902037,10
16750,16755,16810,72108554072,30
16750,16755,16810,10058910542543,1
16750,16755,16810,10066827335503,80
16750,16755,16810,10054240917907,2
16750,16755,16810,10053855392272,20
16750,16755,16810,10067696643457,70
16750,16755,16810,10029766462141,10
16750,16755,16810,30281515819,200
16750,16755,16810,10067884697148,70
16750,16755,16810,100012452721,400
16750,16755,16810,10046243516311,100
16750,16755,16810,10038893967062,8
16750,16755,16810,10043758747360,10
16750,16755,16810,10069084057301,4
16750,16755,16810,10062487397647,7
16750,16755,16810,66380540365,80
16750,16755,16810,68120472713,30
16750,16755,16810,10066673582059,3
16750,16755,16810,100025040965,100
16750,16755,16810,72152316179,40
16750,16755,16810,41124640131,100
16750,16755,16810,10046142180066,4
16750,16755,16810,10054637749430,7
16750,16755,16810,38690315288,30
16750,16755,16810,100033633823,3700
16750,16755,16810,10043654433462,6
16750,16755,16810,49386707813,60
16750,16755,16810,10065803962465,500
16750,16755,16810,10024717842029,30
16750,16755,16810,67275399563,1600
16750,16755,16810,100023379100,73000
16750,16755,16810,10072159936505,1
16750,16755,16810,55993477194,70
16750,16755,16810,100028806753,70
16750,16755,16810,10031397385697,3
16750,16755,16810,10068808070560,0
16750,16755,16810,10031690141067,40
16750,16755,16810,10029726784403,40
16750,16755,16810,10049439767215,2
16750,16755,16810,10074224327055,0
16750,16755,16810,10047722600348,8
16750,16755,16810,33535292195,800
16750,16755,16810,10067298658806,10
16750,16755,16810,41425078786,10
16750,16755,16810,10020027638075,20
16750,16755,16810,10070523876787,10
16750,16755,16810,10073658418973,0
16750,16755,16810,10026405298968,40
16750,16755,16810,10047701004113,600
16750,16755,16810,100021488335,20
16750,16755,16810,10054601486084,30
16750,16755,16810,10049420588614,100
16750,16755,16810,10068331454015,10
16750,16755,16810,10034524905900,50
16750,16755,16810,10074154971926,1
16750,16755,16810,1058013314,400
16750,16755,16810,10043339520258,1000
16750,16755,16810,100028806423,20
16750,16755,16810,10044401223040,2300
16750,16755,16810,10050847484474,20
16750,16755,16810,10055554039941,40
16750,16755,16810,10074134259813,1
16750,16755,16810,10045351218356,800
16750,16755,16810,10057015712381,20
16750,16755,16810,100029370937,200
16750,16755,16810,100045165331,200
16750,16755,16810,10072537424703,2
16750,16755,16810,10067907062211,1
16750,16755,16810,10031398551878,20
16750,16755,16810,10066827432906,8
16750,16755,16810,10073799912745,0
16750,16755,16810,10043758750215,80
16750,16755,16810,10070903712889,1
16750,16755,16810,10042851715911,500
16750,16755,16810,10069178285694,2
16750,16755,16810,10055751149120,50
16750,16755,16810,10049420588611,100
16750,16755,16810,10024784589001,30
16750,16755,16810,35827889458,100
16750,16755,16810,10070289119036,2
16750,16755,16810,10042853654800,500
16750,16755,16810,10029427457268,7
16750,16755,16810,10061863450418,5
16750,16755,16810,10023218455641,30
16750,16755,16810,10021349723798,1700
16750,16755,16810,62496231417,100
16750,16755,16810,35827777660,100
16750,16755,16810,100012974267,6200
16750,16755,16810,10037836451916,70
16750,16755,16810,10049420588612,100
16750,16755,16810,10071267744341,2
16750,16755,16810,10033387511514,600
16750,16755,16810,10043390987250,10
16750,16755,16810,10031491124495,6
16750,16755,16810,10020027646028,20
16750,16755,16810,100012967587,8800
16750,16755,16810,10042590536858,600
16750,16755,16810,10069350164689,10
16750,16755,16810,71575592388,200
16750,16755,16810,10059160934836,10
16750,16755,16810,47473956857,27000
16750,16755,16810,69971345654,8
16750,16755,16810,10075160557751,0
16750,16755,16810,72153271434,50
16750,16755,16810,10065177031934,8
16750,16755,16810,10054658253768,10
16750,16755,16810,10031696244140,40
16750,16755,16810,10046180825107,10
16750,16755,16810,10066990829508,10
16750,16755,16810,62481110198,70
16750,16755,16810,10026250043988,60
16750,16755,16810,10072760438745,0
16750,16755,16810,71591954669,100
16750,16755,16810,10067581093603,50
16750,16755,16810,10042804701842,40
16750,16755,16810,100037794926,1100
16750,16755,16810,100042648165,1
16750,16755,16810,71600866224,100
16750,16755,16810,10033388589614,100
16750,16755,16810,10021486371134,4000
16750,16755,16810,10031374787657,100
16750,16755,16810,10043647079568,3
16750,16755,16810,10020489300488,30
16750,16755,16810,10029513134122,20
16750,16755,16810,10052016746467,40
16750,16755,16810,10071198594852,0
16750,16755,16810,10073513307484,0
16750,16755,16810,10074872100469,0
16750,16755,16810,10071165856279,1
16750,16755,16810,48368566540,600
16750,16755,16810,100056645741,50
16750,16755,16810,71893774566,10
16750,16755,16810,72451038061,6
16750,16755,16810,37932785364,70
16750,16755,16810,10039224497568,600
16750,16755,16810,54805584496,30
16750,16755,16810,10057500710271,3
16750,16755,16810,10030719517289,2300
16750,16755,16810,10043390975942,2
16750,16755,16810,10034920555186,10
16750,16755,16810,100049244416,2
16750,16755,16810,34482437811,30
16750,16755,16810,10043494241634,4
16750,16755,16810,10032619703229,10
16750,16755,16810,10029829985267,10
16750,16755,16810,10069328190449,10
16750,16755,16810,10067907524765,2
16750,16755,16810,29780167356,100
16750,16755,16810,10065294955715,20
16750,16755,16810,10025718804859,90
16750,16755,16810,10031536984402,3800
16750,16755,16810,100043442933,100
16750,16755,16810,10025995566951,60
16750,16755,16810,100053708434,0
16750,16755,16810,10066578714662,1
16750,16755,16810,1021122131,300
16750,16755,16810,10075110231983,0
16750,16755,16810,10037508227150,20
16750,16755,16810,10071890026734,0
16750,16755,16810,10036789357088,100
16750,16755,16810,10073943219392,1
16750,16755,16810,10033295004443,20
16750,16755,16810,10055012134344,3
16750,16755,16810,10047701004115,600
16750,16755,16810,10027918698326,40
16750,16755,16810,10025910647809,4
16750,16755,16810,1396184516,700
16750,16755,16810,10068856108536,2
16750,16755,16810,10039485738452,10
16750,16755,16810,10031878492171,30
16750,16755,16810,10030724874732,200
16750,16755,16810,68119914897,20
16750,16755,16810,10020282557287,7
16750,16755,16810,10025540766836,60
16750,16755,16810,10072856942073,70
16750,16755,16810,10068817611102,1
16750,16755,16810,10069647676588,1
16750,16755,16810,10066030993447,2
16750,16755,16810,10059448623971,8
16750,16755,16810,10059810832556,50
16750,16755,16810,35827378798,100
16750,16755,16810,10073973925998,0
16750,16755,16810,10027054329985,40
16750,16755,16810,100041406640,8800
16750,16755,16810,10026522725431,500
16750,16755,16810,70991962312,40
16750,16755,16810,10024101981551,100
16750,16755,16810,10068330090490,1
16750,16755,16810,69355384482,10
16750,16755,16810,10029728144049,10
16750,16755,16810,10038278874102,300
16750,16755,16810,10069178367634,0
16750,16755,16810,10025897350995,1
16750,16755,16810,100032600116,0
16750,16755,16810,54810742366,100
16750,16755,16810,10056042292171,9
16750,16755,16810,10051960463308,2
16750,16755,16810,10070285695320,2
16750,16755,16810,10058600391259,2
16750,16755,16810,10025072951415,10
16750,16755,16810,100023379162,70000
16750,16755,16810,10029169368490,3
16750,16755,16810,10069013240785,0
16750,16755,16810,10069315699056,0
16750,16755,16810,10069057173625,0
16750,16755,16810,10033114793127,6
16750,16755,16810,68120178085,40
16750,16755,16810,10045037502244,2
16750,16755,16810,12557747850,200
16750,16755,16810,10476952750,800
16750,16755,16810,10024595353627,3
16750,16755,16810,10021014791403,3
16750,16755,16810,100012163959,150000
16750,16755,16810,10047123814393,5
16750,16755,16810,10032142038200,100
16750,16755,16810,10069191744638,0
16750,16755,16810,56999259571,100
16750,16755,16810,35827684689,200
16750,16755,16810,10046336583771,80
16750,16755,16810,10054572751283,10
16750,16755,16810,10041341540474,400
16750,16755,16810,10067524419788,1
16750,16755,16810,44369534781,100
16750,16755,16810,10052444954720,8
16750,16755,16810,10025858283584,20
16750,16755,16810,100056645747,2
16750,16755,16810,10030383998051,100
16750,16755,16810,10066032307543,1
16750,16755,16810,10075029056973,0
16750,16755,16810,10066200987961,1
16750,16755,16810,68120263839,10
16750,16755,16810,10033829673675,20
16750,16755,16810,10020028277619,9
16750,16755,16810,4140148,500000
16750,16755,16810,10051960520172,0
16750,16755,16810,42317850659,100
16750,16755,16810,10069120115100,0
16750,16755,16810,10073532788897,0
16750,16755,16810,10043611019497,20
16750,16755,16810,10073918762643,0
16750,16755,16810,100029595145,5200
16750,16755,16810,10068866449892,0
16750,16755,16810,69418829188,9
16750,16755,16810,65815754326,100
16750,16755,16810,55247899505,10
16750,16755,16810,10023158395915,8
16750,16755,16810,10027589450837,5
16750,16755,16810,57900977789,20
16750,16755,16810,10024780021412,4100
16750,16755,16810,10037075087130,7
16750,16755,16810,10060053449313,2
16750,16755,16810,10041339616687,100
16750,16755,16810,10072760192642,0
16750,16755,16810,10070721841062,2
16750,16755,16810,54803704659,40
16750,16755,16810,54804634136,20
16750,16755,16810,71805832364,3
16750,16755,16810,72258626628,100
16750,16755,16810,10038088859277,10
16750,16755,16810,10066924672735,3
16750,16755,16810,70474781036,10
16750,16755,16810,10052064086208,0
16750,16755,16810,69284383413,8
16750,16755,16810,10069350164690,10
16750,16755,16810,10046659610037,3
16750,16755,16810,10062385230141,2
16750,16755,16810,67696553019,30
16750,16755,16810,10075024982318,0
16750,16755,16810,10020458132938,3100
16750,16755,16810,10052888393270,5
16750,16755,16810,10074891935669,0
16750,16755,16810,10032560265739,2
16750,16755,16810,66032992300,8
16750,16755,16810,63895226453,20
16750,16755,16810,10062395316358,4
16750,16755,16810,69947136772,10
16750,16755,16810,54746813817,100
16750,16755,16810,40051326151,1100
16750,16755,16810,10025405442425,6
16750,16755,16810,10068215481581,1
16750,16755,16810,69316990391,3
16750,16755,16810,10061312884140,3
16750,16755,16810,10033545661307,9
16750,16755,16810,71677332118,50
16750,16755,16810,72153307423,40
16750,16755,16810,10028816172800,10
16750,16755,16810,10071803764735,0
16750,16755,16810,10022998615863,100
16750,16755,16810,10071540043833,90
16750,16755,16810,10075849291874,0
16750,16755,16810,10048018844306,5
16750,16755,16810,100027404344,25000
16750,16755,16810,10042584612588,1
16750,16755,16810,10060662733278,9600
16750,16755,16810,10072030763992,0
16750,16755,16810,71716595170,20
16750,16755,16810,10068016399501,0
16750,16755,16810,10066388031147,0
16750,16755,16810,10038711472673,10
16750,16755,16810,64756560521,40
16750,16755,16810,10038088838264,2
16750,16755,16810,69355408808,90
16750,16755,16810,54757966950,50
16750,16755,16810,10073199157225,1
16750,16755,16810,10042590536860,600
16750,16755,16810,10072472311646,0
16750,16755,16810,62185818248,100
16750,16755,16810,10073093146933,90
16750,16755,16810,10066858914944,300
16750,16755,16810,72153509923,10
16750,16755,16810,10060943647235,80
16750,16755,16810,10054425059838,0
16750,16755,16810,10054298640214,0
16750,16755,16810,10037627157401,500
16750,16755,16810,23465373120,80
16750,16755,16810,10050852880997,2
16750,16755,16810,70991519776,10
16750,16755,16810,30978683868,80
16750,16755,16810,47830386337,9
16750,16755,16810,10052081875213,10
16750,16755,16810,10049420588616,100
16750,16755,16810,10049420588613,100
16750,16755,16810,10075118996896,0
16750,16755,16810,10043198379552,1
16750,16755,16810,71921219008,90
16750,16755,16810,10075263002847,0
16750,16755,16810,10075060094597,0
16750,16755,16810,10075055758725,0
16750,16755,16810,10074969339946,0
16750,16755,16810,10074934075824,0
16750,16755,16810,10074931283957,0
16750,16755,16810,10074929582735,0
16750,16755,16810,10039423740886,10
16750,16755,16810,10069165748796,0
16750,16755,16810,42409620705,10
16750,16755,16810,10066865146064,20
16750,16755,16810,10076155370631,0
16750,16755,16810,10076153550487,0
16750,16755,16810,10075530305054,0
16750,16755,16810,10073532851408,0
16750,16755,16810,10073199102433,0
16750,16755,16810,100041406682,8800
16750,16755,16810,10042853654802,500
16750,16755,16810,10031354302571,40
16750,16755,16810,10048873022512,90
16750,16755,16810,10075277169604,0
16750,16755,16810,10069190482052,3
16750,16755,16810,54533278071,20
16750,16755,16810,10073181133225,0
16750,16755,16810,10073181030876,0
16750,16755,16810,24361462574,400
16750,16755,16810,10039224497569,600
16750,16755,16810,10073800041918,1
16750,16755,16810,10046752705410,10
16750,16755,16810,10033774975063,60
16750,16755,16810,63894917590,10
16750,16755,16810,10024059618255,20
16750,16755,16810,10066396854960,0
16750,16755,16810,10057069966667,0
16750,16755,16810,10051783845819,0
16750,16755,16810,10044335806028,10
16750,16755,16810,10042851715913,500
16750,16755,16810,10073816852556,0
16750,16755,16810,10069113897186,0
16750,16755,16810,10052080434938,10
16750,16755,16810,10052077811132,10
16750,16755,16810,10069195048638,1
16750,16755,16810,10058394059622,0
16750,16755,16810,10069165752047,3
16750,16755,16810,10071656951546,1
16750,16755,16810,10063594744091,2
16750,16755,16810,10050312953540,0
16750,16755,16810,35302635884,2
16750,16755,16810,10036325542114,2
16750,16755,16810,10056277234192,6
16750,16755,16810,10043748334763,6
16750,16755,16810,10029506161504,10
16750,16755,16810,10030383998050,100
16750,16755,16810,10026908440596,5
16750,16755,16810,10073796096551,0
16750,16755,16810,28898078301,80
16750,16755,16810,10059094918906,3
16750,16755,16810,10073958025577,0
16750,16755,16810,55248049953,50
16750,16755,16810,10058006715772,20
16750,16755,16810,10041339616688,100
16750,16755,16810,10025827647906,8
16750,16755,16810,100026517377,0
16750,16755,16810,20327428445,200
16750,16755,16810,10071249123602,1
16750,16755,16810,10066215340880,10
16750,16755,16810,47473956856,27000
16750,16755,16810,10034652554334,10
16750,16755,16810,10069932977740,2
16750,16755,16810,10037358023348,3
16750,16755,16810,23469316491,50
16750,16755,16810,10046008661851,0
16750,16755,16810,10073400060135,0
16750,16755,16810,10050053428775,2
16750,16755,16810,10073796083223,0
16750,16755,16810,10055005366381,3
16750,16755,16810,58833288007,30
16750,16755,16810,10072357345088,0
16750,16755,16810,10071122460400,1
16750,16755,16810,10064534857661,4
16750,16755,16810,72484698315,6
16750,16755,16810,10057441961230,1
16750,16755,16810,10043047442224,10
16750,16755,16810,10026421242892,27000
16750,16755,16810,10074687597516,0
16750,16755,16810,10073816875519,0
16750,16755,16810,10073101986076,0
16750,16755,16810,10045711522500,2
16750,16755,16810,10053402341188,4
16750,16755,16810,10075860965591,0
16750,16755,16810,10059017087955,6
16750,16755,16810,10066899895482,2
16750,16755,16810,10075853298553,0
16750,16755,16810,10043931720113,8
16750,16755,16810,10072100772613,0
16750,16755,16810,10070804085914,0
16750,16755,16810,10075074206252,0
16750,16755,16810,10075071485901,0
16750,16755,16810,10075068467764,0
16750,16755,16810,10075032187655,0
16750,16755,16810,10074551281871,0
16750,16755,16810,10064138072793,2
16750,16755,16810,29777516594,50
16750,16755,16810,10031502588136,10
16750,16755,16810,10069263199561,0
16750,16755,16810,10075917847597,0
16750,16755,16810,69610220873,10
16750,16755,16810,10070898040877,0
16750,16755,16810,10069121278354,0
16750,16755,16810,10072301216019,0
16750,16755,16810,100024598762,1400
16750,16755,16810,10024004576911,30
16750,16755,16810,10072019084206,0
16750,16755,16810,6046649,190000
16750,16755,16810,10045316298854,20
16750,16755,16810,10072292961611,0
16750,16755,16810,10073816881018,0
16750,16755,16810,10073816863656,0
16750,16755,16810,10073816860913,0
16750,16755,16810,10073816846919,0
16750,16755,16810,10073816836772,0
16750,16755,16810,10073816831550,0
16750,16755,16810,10073816824288,0
16750,16755,16810,10073816803092,0
16750,16755,16810,10073105098335,0
16750,16755,16810,10076589340153,0
16750,16755,16810,10042669903734,10
16750,16755,16810,65335630589,70
16750,16755,16810,10068098390748,0
16750,16755,16810,10072536645117,0
16750,16755,16810,41462000510,20
16750,16755,16810,10074892012961,0
16750,16755,16810,54743382906,20
16750,16755,16810,10044796163073,0
16750,16755,16810,47473956853,27000
16750,16755,16810,10072894599393,0
16750,16755,16810,10073552455991,0
16750,16755,16810,10074869545783,70
16750,16755,16810,67696532424,30
16750,16755,16810,10073062745582,0
16750,16755,16810,10069251714722,0
16750,16755,16810,10069872946586,1
16750,16755,16810,10042173503714,5
16750,16755,16810,62483341648,30
16750,16755,16810,46257163968,4000
16750,16755,16810,10041372197998,8
16750,16755,16810,10061108305207,1
16750,16755,16810,10069260798063,0
16750,16755,16810,10069257696866,0
16750,16755,16810,70907515288,10
16750,16755,16810,10073259390516,0
16750,16755,16810,68120581897,7
16750,16755,16810,10037848427172,7
16750,16755,16810,10037809886418,10
16750,16755,16810,33735103254,200
16750,16755,16810,35152137276,90
16750,16755,16810,54805551601,100
16750,16755,16810,10069068626697,0
16750,16755,16810,10058395402355,0
16750,16755,16810,10075827781796,0
16750,16755,16810,10043198414114,2
16750,16755,16810,10046741018984,0
16750,16755,16810,10020683393515,10
16750,16755,16810,72448738046,10
16750,16755,16810,35828165722,50
16750,16755,16810,10070381222822,0
16750,16755,16810,10066673822211,0
16750,16755,16810,10045395575495,6
16750,16755,16810,10072416896581,0
16750,16755,16810,10023809596930,3200
16750,16755,16810,48234150195,10
16750,16755,16810,19205669915,4000
16750,16755,16810,10049717089294,0
16750,16755,16810,10069014414698,1
16750,16755,16810,10069114046682,0
16750,16755,16810,10072245203512,0
16750,16755,16810,10029829223523,30
16750,16755,16810,10067907059651,0
16750,16755,16810,10039365769610,100
16750,16755,16810,10066588969427,10
16750,16755,16810,100037498202,400
16750,16755,16810,10046151881207,0
16750,16755,16810,65441347485,40
16750,16755,16810,10048171077421,5
16750,16755,16810,35150976329,300
16750,16755,16810,29311582853,100
16750,16755,16810,100049244418,2
16750,16755,16810,10031055303766,30
16750,16755,16810,10041254267125,4
16750,16755,16810,100010709853,100
16750,16755,16810,10031591774838,4000
16750,16755,16810,100025165566,53000
16750,16755,16810,10073445561683,0
16750,16755,16810,10033180445742,6
16750,16755,16810,10024872673008,20
16750,16755,16810,71675486045,10
16750,16755,16810,10074701558713,80
16750,16755,16810,10071968326786,40
16750,16755,16810,100016935022,7600
16750,16755,16810,10048228245239,4
16750,16755,16810,10069120638605,0
16750,16755,16810,10071835396063,1
16750,16755,16810,10073356051705,0
16750,16755,16810,100056645763,50
16750,16755,16810,10073554398077,0
16750,16755,16810,10071771355406,0
16750,16755,16810,10068330095591,0
16750,16755,16810,10037764201251,20
16750,16755,16810,10069014999419,0
16750,16755,16810,10069013402161,1
16750,16755,16810,10069110213015,0
16750,16755,16810,10037580687497,50
16750,16755,16810,10069069576971,2
16750,16755,16810,10058069673325,0
16750,16755,16810,10415557999,100
16750,16755,16810,67422091547,40
16750,16755,16810,34482949655,100
16750,16755,16810,28712365138,40
16750,16755,16810,10043046739340,9
16750,16755,16810,10076041003461,0
16750,16755,16810,10075234878524,0
16750,16755,16810,10076399324174,0
16750,16755,16810,10076399220712,0
16750,16755,16810,10076399187544,0
16750,16755,16810,10076399152856,0
16750,16755,16810,10076399057865,0
16750,16755,16810,10076398985626,0
16750,16755,16810,10076398978594,0
16750,16755,16810,10076398914154,0
16750,16755,16810,10025628047553,6
16750,16755,16810,10076496790094,0
16750,16755,16810,39539043430,0
16750,16755,16810,37676750991,0
16750,16755,16810,36407185566,0
16750,16755,16810,10075686417037,0
16750,16755,16810,10075686246673,0
16750,16755,16810,10075686179078,0
16750,16755,16810,100017697604,10
